,CreditBureauID,CustomerID,ReportDate,CreditScore,OutstandingDebt,MaxCreditLimit,DerogatoryMarks
1643,4985,2643,2022-06-09,306,42876.55,45317.8,"Late Payment, Bankruptcy"
1644,8516,2644,2021-04-23,399,46575.84,15109.16,"Collection, Bankruptcy"
1645,7098,2645,2021-01-01,412,29626.6,43208.63,"Collection, Foreclosure, Late Payment"
1646,7519,2646,2021-08-28,420,5829.21,29562.87,"Late Payment, Foreclosure, Collection, Bankruptcy"
1647,4886,2647,2019-12-30,435,14216.41,24906.02,Collection
1648,8285,2648,2019-02-22,408,22856.9,48521.15,"Late Payment, Foreclosure, Bankruptcy"
1649,8910,2649,2020-03-02,834,34418.84,45730.61,"Late Payment, Collection"
1650,5280,2650,2022-04-29,343,16951.12,23216.37,"Late Payment, Foreclosure, Collection, Bankruptcy"
1651,7855,2651,2022-03-10,607,22088.27,24458.91,"Foreclosure, Collection"
1652,8598,2652,2022-10-16,506,35938.91,36194.1,"Foreclosure, Bankruptcy, Collection"
1653,9931,2653,2020-10-11,729,28328.3,33279.43,
1654,3606,2654,2020-10-13,694,5829.88,32025.16,"Bankruptcy, Late Payment, Foreclosure, Collection"
1655,7518,2655,2018-09-26,492,46563.59,10645.71,"Late Payment, Foreclosure, Bankruptcy"
1656,5463,2656,2019-04-26,393,6656.6,49533.86,"Late Payment, Collection"
1657,9406,2657,2022-05-11,346,41800.63,17837.11,"Late Payment, Collection, Bankruptcy, Foreclosure"
1658,5170,2658,2018-10-03,420,10828.06,44200.21,"Late Payment, Foreclosure, Collection, Bankruptcy"
1659,9424,2659,2019-04-22,486,32853.72,11256.4,"Foreclosure, Bankruptcy, Late Payment, Collection"
1660,3372,2660,2020-10-02,375,43246.84,45772.39,Foreclosure
1661,8075,2661,2020-10-27,330,22185.88,5829.28,"Late Payment, Bankruptcy, Foreclosure"
1662,3225,2662,2022-02-07,483,4602.73,13223.08,Foreclosure
1663,8366,2663,2021-10-17,550,36924.04,19314.4,Collection
1664,6580,2664,2020-05-09,462,14275.79,14997.23,"Late Payment, Collection, Foreclosure"
1665,6526,2665,2021-03-15,423,1125.83,30045.93,Foreclosure
1666,7352,2666,2023-05-02,719,2042.8,43800.19,
1667,5094,2667,2021-03-20,316,20725.89,21686.54,
1668,9317,2668,2023-08-26,742,17091.66,35353.87,"Late Payment, Foreclosure, Collection, Bankruptcy"
1669,9608,2669,2023-07-01,726,6339.51,45133.87,"Bankruptcy, Collection, Late Payment, Foreclosure"
1670,6164,2670,2023-09-07,408,21001.61,18432.55,"Foreclosure, Bankruptcy, Collection"
1671,7935,2671,2019-03-10,544,3665.42,36184.95,"Collection, Bankruptcy, Foreclosure"
1672,3802,2672,2023-02-21,618,38775.43,10155.23,"Late Payment, Collection"
1673,6192,2673,2023-03-31,785,39076.68,22673.46,"Foreclosure, Bankruptcy, Collection, Late Payment"
1674,3699,2674,2022-06-12,325,45502.23,44993.22,
1675,6450,2675,2022-05-01,459,18587.39,12776.66,"Late Payment, Collection, Bankruptcy"
1676,6380,2676,2022-10-27,346,12122.42,19537.29,"Bankruptcy, Collection"
1677,9713,2677,2019-11-26,640,21498.52,26115.26,"Foreclosure, Collection, Late Payment"
1678,6478,2678,2021-12-11,412,2515.21,20349.95,"Bankruptcy, Late Payment"
1679,7583,2679,2021-03-14,825,44082.4,26118.22,
1680,6167,2680,2020-04-25,685,37008.52,10068.91,
1681,7085,2681,2022-09-18,719,3607.36,20536.25,"Late Payment, Collection, Bankruptcy"
1682,4433,2682,2021-04-16,722,41505.61,43724.62,"Bankruptcy, Foreclosure"
1683,7495,2683,2020-03-30,501,47885.5,27952.39,"Late Payment, Foreclosure, Bankruptcy"
1684,6645,2684,2022-10-11,755,21094.27,45073.4,"Bankruptcy, Foreclosure, Late Payment, Collection"
1685,5345,2685,2019-07-21,408,11447.34,41280.77,
1686,9803,2686,2020-03-31,391,24353.4,9741.08,
1687,9270,2687,2023-02-11,534,28247.47,14104.08,
1688,3447,2688,2023-04-24,412,37077.57,49087.43,Collection
1689,9956,2689,2021-01-17,362,8515.44,10237.39,"Late Payment, Foreclosure"
1690,3752,2690,2022-04-03,345,41850.81,43329.72,"Collection, Late Payment"
1691,5921,2691,2022-05-24,461,13062.45,21064.45,Late Payment
1692,7403,2692,2022-08-08,365,44040.37,26027.67,"Foreclosure, Late Payment"
1693,9013,2693,2020-07-04,847,34302.23,33102.23,"Collection, Late Payment, Bankruptcy"
1694,6637,2694,2023-02-12,320,1737.77,14267.49,"Bankruptcy, Late Payment"
1695,8366,2695,2023-05-08,815,43263.43,19462.54,
1696,9369,2696,2022-05-01,504,36298.59,22589.96,
1697,6075,2697,2021-04-14,776,39044.72,5601.51,"Bankruptcy, Foreclosure, Collection"
1698,3168,2698,2019-01-09,480,20998.34,26642.75,Foreclosure
1699,9976,2699,2022-04-27,634,40747.34,45124.41,Bankruptcy
1700,7743,2700,2022-12-16,310,497.78,30834.5,
1701,3339,2701,2019-09-12,766,36073.69,34484.12,"Bankruptcy, Late Payment, Foreclosure, Collection"
1702,5886,2702,2023-05-01,370,28875.28,44429.93,"Foreclosure, Collection, Bankruptcy"
1703,8416,2703,2022-05-11,653,6886.63,11182.24,
1704,4800,2704,2020-05-27,444,7597.26,34028.86,"Bankruptcy, Foreclosure"
1705,8078,2705,2019-09-15,614,26610.61,47038.98,"Collection, Late Payment, Bankruptcy, Foreclosure"
1706,6958,2706,2020-12-12,308,35655.4,6280.54,"Bankruptcy, Late Payment, Foreclosure, Collection"
1707,9496,2707,2020-04-13,389,28910.93,9408.8,Late Payment
1708,7148,2708,2021-08-30,521,41334.69,20684.93,Late Payment
1709,6322,2709,2019-07-03,463,49198.77,10800.29,"Late Payment, Collection, Bankruptcy, Foreclosure"
1710,7148,2710,2020-11-12,323,27375.47,9409.98,"Late Payment, Bankruptcy"
1711,5200,2711,2023-06-08,361,3609.27,29038.2,"Collection, Bankruptcy, Late Payment, Foreclosure"
1712,5815,2712,2023-05-31,574,37247.56,11415.55,"Foreclosure, Collection, Bankruptcy"
1713,5195,2713,2021-08-05,555,28639.18,14184.54,"Late Payment, Collection, Bankruptcy"
1714,8666,2714,2022-11-07,567,27466.6,21730.95,"Foreclosure, Collection, Late Payment"
1715,6755,2715,2020-10-30,596,39765.61,41005.05,"Bankruptcy, Collection"
1716,6161,2716,2023-01-15,350,39553.11,32420.11,
1717,3508,2717,2018-12-31,844,44062.52,47056.47,"Late Payment, Foreclosure, Bankruptcy, Collection"
1718,8081,2718,2019-05-24,545,20052.58,33919.85,"Bankruptcy, Foreclosure"
1719,4369,2719,2023-06-25,539,37552.78,28114.55,Foreclosure
1720,5091,2720,2022-03-03,510,38287.92,43476.02,"Bankruptcy, Late Payment, Foreclosure, Collection"
1721,7327,2721,2022-10-07,357,43903.28,40262.11,"Foreclosure, Bankruptcy, Collection, Late Payment"
1722,6150,2722,2018-12-25,643,26397.9,36699.35,"Late Payment, Foreclosure, Bankruptcy, Collection"
1723,3299,2723,2022-01-21,543,27139.47,30466.63,"Late Payment, Foreclosure"
1724,4626,2724,2022-02-01,683,2628.63,6058.09,"Late Payment, Foreclosure, Bankruptcy, Collection"
1725,7647,2725,2023-08-10,833,45702.36,10124.03,"Late Payment, Collection"
1726,9065,2726,2023-07-23,729,25175.88,27837.66,
1727,7664,2727,2023-01-17,652,45462.18,6430.77,"Foreclosure, Bankruptcy"
1728,5457,2728,2022-02-27,605,15314.68,37065.71,"Bankruptcy, Late Payment"
1729,5744,2729,2020-07-25,804,7884.54,30360.63,"Foreclosure, Collection, Bankruptcy, Late Payment"
1730,8686,2730,2019-01-15,378,38605.7,12486.72,"Late Payment, Foreclosure"
1731,6916,2731,2022-01-18,786,4509.98,41240.43,"Foreclosure, Collection, Bankruptcy, Late Payment"
1732,7528,2732,2020-04-20,347,24738.56,21948.5,
1733,7138,2733,2018-10-21,551,21643.57,29669.19,"Foreclosure, Late Payment, Collection"
1734,3500,2734,2021-05-22,630,5341.97,9505.82,"Collection, Bankruptcy, Late Payment, Foreclosure"
1735,5556,2735,2022-02-27,702,32200.17,39105.52,"Bankruptcy, Foreclosure, Collection"
1736,9562,2736,2019-07-26,464,14116.55,9333.81,Late Payment
1737,6752,2737,2020-07-21,358,39334.07,15242.92,"Late Payment, Bankruptcy, Collection"
1738,8418,2738,2022-09-05,449,22157.03,42106.27,"Collection, Bankruptcy, Foreclosure, Late Payment"
1739,4474,2739,2020-04-10,410,2297.61,22358.72,"Foreclosure, Collection"
1740,7034,2740,2019-01-07,628,45090.96,5227.75,"Late Payment, Foreclosure, Bankruptcy, Collection"
1741,9317,2741,2020-08-13,606,45995.09,40118.28,"Foreclosure, Collection, Bankruptcy"
1742,4415,2742,2022-11-02,761,4943.43,44588.43,
1743,4973,2743,2022-02-14,554,23162.36,39870.35,"Foreclosure, Collection, Bankruptcy"
1744,4879,2744,2019-12-13,319,18386.24,23319.23,"Late Payment, Foreclosure"
1745,8628,2745,2021-01-04,515,1216.56,45294.07,
1746,5565,2746,2019-10-30,723,36934.04,48182.46,"Collection, Bankruptcy"
1747,7517,2747,2020-04-15,595,45747.59,26369.7,"Bankruptcy, Late Payment, Foreclosure"
1748,4635,2748,2019-12-15,484,563.65,5679.05,"Collection, Foreclosure, Late Payment, Bankruptcy"
1749,7556,2749,2021-01-04,783,26048.67,30472.46,"Foreclosure, Late Payment, Bankruptcy, Collection"
1750,7878,2750,2020-01-06,788,24625.8,10061.33,
1751,3048,2751,2022-09-25,595,41917.85,49884.79,"Bankruptcy, Foreclosure, Collection"
1752,7823,2752,2022-05-27,307,12389.32,28777.54,"Bankruptcy, Collection"
1753,4555,2753,2022-04-28,408,49617.62,9199.42,"Bankruptcy, Collection, Foreclosure, Late Payment"
1754,5068,2754,2021-05-27,849,8874.07,8645.25,
1755,8495,2755,2020-09-21,319,5429.24,37488.36,"Bankruptcy, Foreclosure, Late Payment, Collection"
1756,9389,2756,2019-12-24,759,34893.55,45148.86,"Bankruptcy, Collection"
1757,3250,2757,2023-02-08,311,357.27,20713.85,"Collection, Foreclosure, Late Payment, Bankruptcy"
1758,5241,2758,2019-03-04,564,42397.55,18028.34,Bankruptcy
1759,6525,2759,2019-09-20,328,30691.25,30244.06,"Late Payment, Bankruptcy"
1760,8001,2760,2023-03-25,763,19982.22,7333.61,
1761,4528,2761,2022-03-07,390,42363.01,32933.66,"Late Payment, Foreclosure"
1762,9012,2762,2018-11-14,775,20070.97,7911.96,"Foreclosure, Late Payment"
1763,8185,2763,2022-03-22,708,2156.06,18344.22,"Late Payment, Bankruptcy, Collection, Foreclosure"
1764,8354,2764,2020-11-05,340,27105.58,39205.65,
1765,8815,2765,2023-02-01,391,24325.62,38112.41,"Foreclosure, Late Payment"
1766,4090,2766,2022-07-07,569,40245.09,41353.01,
1767,9496,2767,2021-01-05,476,19298.6,20778.33,
1768,5053,2768,2022-07-13,727,10725.81,19880.55,"Collection, Foreclosure"
1769,6591,2769,2023-05-15,371,14990.05,15460.26,
1770,9133,2770,2022-03-31,741,20640.02,29831.56,
1771,8021,2771,2021-10-24,579,20886.36,44208.04,"Collection, Late Payment"
1772,4824,2772,2023-02-27,728,28297.69,14064.84,"Bankruptcy, Foreclosure"
1773,8905,2773,2020-08-16,357,1040.59,10161.91,
1774,7198,2774,2020-11-11,675,19050.42,21266.1,"Foreclosure, Bankruptcy, Collection"
1775,9343,2775,2021-07-18,707,46429.93,23892.97,
1776,6909,2776,2021-02-25,677,49073.35,45983.82,
1777,9780,2777,2021-09-01,686,42112.52,48747.67,"Late Payment, Foreclosure, Collection"
1778,5145,2778,2020-09-01,687,39047.01,49567.19,
1779,8029,2779,2019-05-16,412,40300.51,24916.2,"Late Payment, Collection, Bankruptcy, Foreclosure"
1780,3463,2780,2021-12-24,626,49126.53,43902.51,Late Payment
1781,6205,2781,2023-05-28,845,23587.23,10992.49,"Late Payment, Foreclosure, Bankruptcy"
1782,3596,2782,2022-06-13,710,7794.62,13793.8,"Collection, Late Payment, Foreclosure, Bankruptcy"
1783,5575,2783,2020-07-23,379,27828.29,30587.56,
1784,7220,2784,2020-07-27,553,31723.26,10670.58,"Foreclosure, Late Payment, Collection"
1785,9727,2785,2018-09-14,486,47477.81,47504.25,"Late Payment, Collection"
1786,7780,2786,2021-03-18,392,15059.12,13326.34,"Foreclosure, Bankruptcy"
1787,3926,2787,2023-04-11,329,14827.34,32034.28,"Collection, Late Payment"
1788,6095,2788,2021-02-02,675,45943.47,17205.34,"Late Payment, Bankruptcy, Foreclosure, Collection"
1789,9049,2789,2021-06-14,747,26334.83,12347.16,"Late Payment, Foreclosure, Bankruptcy, Collection"
1790,9730,2790,2020-06-11,328,18662.02,33639.29,Collection
1791,7546,2791,2023-01-07,575,5901.15,34058.1,"Late Payment, Foreclosure, Collection, Bankruptcy"
1792,6874,2792,2022-11-23,387,22850.96,18206.17,Foreclosure
1793,6343,2793,2023-04-25,556,37248.1,19538.22,"Bankruptcy, Foreclosure"
1794,9856,2794,2021-06-10,842,7852.39,7138.6,Late Payment
1795,5146,2795,2020-02-29,840,3778.95,38302.61,Collection
1796,8246,2796,2021-01-21,635,29361.22,46243.51,"Foreclosure, Late Payment, Collection, Bankruptcy"
1797,4945,2797,2021-11-29,821,16219.71,13349.65,
1798,3524,2798,2019-08-14,804,26586.51,23505.54,Bankruptcy
1799,6924,2799,2021-11-15,510,47798.21,30314.7,"Late Payment, Bankruptcy, Foreclosure, Collection"
1800,3501,2800,2021-01-05,300,15492.37,7341.64,"Late Payment, Foreclosure, Bankruptcy, Collection"
1801,6950,2801,2021-05-10,336,11941.88,11529.41,"Bankruptcy, Collection"
1802,5294,2802,2023-01-15,699,24402.4,33043.43,"Bankruptcy, Collection, Foreclosure"
1803,5607,2803,2022-05-31,506,17374.72,15360.02,Collection
1804,4056,2804,2021-03-14,317,36723.24,33424.07,Foreclosure
1805,3752,2805,2020-10-20,464,41090.67,31190.16,
1806,5163,2806,2021-08-03,542,44432.78,14714.38,"Late Payment, Foreclosure"
1807,3449,2807,2020-10-21,773,122.68,16463.43,"Collection, Foreclosure"
1808,4009,2808,2019-12-30,483,5967.91,41112.27,"Collection, Foreclosure, Bankruptcy, Late Payment"
1809,3929,2809,2023-06-15,671,28985.78,15725.16,Collection
1810,3681,2810,2018-11-05,398,36278.26,31676.33,Foreclosure
1811,5492,2811,2022-07-05,514,26321.55,36687.92,"Bankruptcy, Late Payment"
1812,9366,2812,2018-12-27,383,38594.27,7805.95,
1813,7535,2813,2021-06-09,655,8673.65,12479.72,Foreclosure
1814,8268,2814,2021-02-26,816,44986.46,12117.63,"Collection, Foreclosure"
1815,4280,2815,2019-11-11,359,23867.45,39015.61,"Late Payment, Collection, Bankruptcy, Foreclosure"
1816,7552,2816,2023-07-29,757,13210.97,11357.02,
1817,6860,2817,2022-08-03,653,49630.01,31380.49,"Foreclosure, Bankruptcy, Late Payment, Collection"
1818,5919,2818,2019-03-13,531,27756.96,12154.56,"Collection, Bankruptcy, Late Payment"
1819,9804,2819,2018-11-07,607,15855.1,24757.64,Foreclosure
1820,5881,2820,2021-02-02,410,30743.88,47700.64,"Bankruptcy, Collection, Late Payment"
1821,9670,2821,2021-06-01,618,16563.87,42250.09,Bankruptcy
1822,5611,2822,2020-09-02,695,28321.47,47060.95,"Collection, Foreclosure, Late Payment, Bankruptcy"
1823,9368,2823,2021-07-12,668,7670.0,8704.86,"Foreclosure, Late Payment"
1824,9383,2824,2019-07-10,801,36770.59,11362.7,
1825,6090,2825,2019-12-20,613,34982.6,35781.23,Foreclosure
1826,8492,2826,2022-08-03,540,33032.48,24495.24,"Collection, Foreclosure, Bankruptcy, Late Payment"
1827,4271,2827,2022-08-01,414,42194.63,33142.18,"Collection, Bankruptcy"
1828,9028,2828,2023-01-31,655,24743.8,36775.99,Bankruptcy
1829,9145,2829,2019-05-28,506,38893.04,37145.11,Late Payment
1830,7874,2830,2020-03-01,799,10669.65,40944.68,"Foreclosure, Bankruptcy, Collection"
1831,5755,2831,2019-07-18,770,36956.58,47634.21,"Bankruptcy, Late Payment"
1832,9487,2832,2021-09-13,600,30846.43,12827.07,
1833,3615,2833,2021-04-01,492,3496.42,14614.12,Late Payment
1834,6727,2834,2020-11-29,655,3105.96,5238.9,Foreclosure
1835,4690,2835,2021-12-09,815,6236.79,45173.84,Late Payment
1836,6388,2836,2022-06-01,554,5818.94,7579.22,"Collection, Bankruptcy, Foreclosure, Late Payment"
1837,8021,2837,2021-04-21,333,36047.73,33990.64,Collection
1838,7524,2838,2021-10-29,636,3102.4,46876.88,"Late Payment, Foreclosure, Bankruptcy, Collection"
1839,3483,2839,2023-06-15,685,4371.25,46533.77,"Late Payment, Bankruptcy, Collection"
1840,9286,2840,2022-07-14,384,25470.6,45359.02,
1841,7186,2841,2022-01-22,352,19566.48,45780.57,Collection
1842,7621,2842,2020-02-16,555,49048.96,28545.6,Foreclosure
1843,9525,2843,2019-02-07,541,20170.12,12030.0,Bankruptcy
1844,3100,2844,2020-05-11,414,513.24,33180.88,"Late Payment, Bankruptcy, Foreclosure"
1845,4277,2845,2021-02-28,371,38344.46,40131.26,Bankruptcy
1846,9940,2846,2018-10-04,305,7237.9,47071.75,"Bankruptcy, Collection, Foreclosure"
1847,7896,2847,2019-04-08,383,31752.03,19765.31,"Foreclosure, Collection"
1848,8840,2848,2021-03-25,324,47573.33,41033.14,Collection
1849,3770,2849,2018-11-12,584,41695.04,6574.66,
1850,9437,2850,2023-05-17,822,32783.24,45876.88,Late Payment
1851,5182,2851,2020-12-01,461,25333.43,37727.98,"Foreclosure, Bankruptcy"
1852,7955,2852,2019-06-03,700,24438.37,15707.84,"Collection, Bankruptcy, Foreclosure, Late Payment"
1853,3591,2853,2022-12-08,802,45274.4,44865.96,
1854,9231,2854,2021-03-16,699,16296.53,27847.72,
1855,6768,2855,2023-05-29,365,26347.08,16190.31,"Foreclosure, Late Payment, Bankruptcy, Collection"
1856,4863,2856,2018-10-29,316,39778.07,29105.27,
1857,7579,2857,2019-06-19,664,46456.8,49367.27,"Collection, Bankruptcy, Late Payment, Foreclosure"
1858,9664,2858,2020-05-11,339,43652.59,16151.86,Foreclosure
1859,3798,2859,2022-08-13,357,9999.27,32510.61,"Bankruptcy, Collection, Late Payment"
1860,4834,2860,2022-07-03,304,17375.51,35322.9,
1861,9120,2861,2021-03-22,485,26300.34,33762.24,"Bankruptcy, Late Payment, Foreclosure"
1862,4743,2862,2023-07-31,369,27723.81,20085.71,Late Payment
1863,8275,2863,2023-09-10,517,20077.94,42745.76,"Bankruptcy, Late Payment, Foreclosure"
1864,8633,2864,2021-01-22,736,430.07,23643.84,
1865,7939,2865,2021-05-10,322,24549.32,41375.99,Collection
1866,8892,2866,2021-02-07,636,9846.3,12946.1,"Bankruptcy, Foreclosure"
1867,7712,2867,2022-03-03,564,14442.04,42108.15,"Collection, Bankruptcy, Foreclosure"
1868,9434,2868,2022-04-13,377,2447.98,12717.82,
1869,4657,2869,2018-10-26,638,133.22,28283.34,"Foreclosure, Bankruptcy, Collection, Late Payment"
1870,3168,2870,2022-04-07,396,6719.98,23055.41,"Foreclosure, Late Payment"
1871,3029,2871,2022-08-12,645,33115.88,40983.41,Late Payment
1872,8073,2872,2021-06-26,750,15462.19,32001.59,"Collection, Bankruptcy, Foreclosure"
1873,8968,2873,2022-06-11,645,34635.26,47128.19,"Collection, Late Payment, Foreclosure, Bankruptcy"
1874,8257,2874,2022-06-07,338,18294.36,34846.18,"Collection, Late Payment, Foreclosure"
1875,3322,2875,2019-02-16,365,14542.64,25157.47,Foreclosure
1876,9015,2876,2023-01-25,352,22120.37,7697.84,
1877,7364,2877,2021-01-27,621,41810.37,35085.53,
1878,6648,2878,2021-02-22,461,22745.71,46016.7,Late Payment
1879,3466,2879,2021-07-26,462,23676.94,41169.37,Bankruptcy
1880,9479,2880,2019-05-28,825,36141.78,9510.82,
1881,3970,2881,2020-10-20,623,24757.59,39156.39,"Late Payment, Collection"
1882,8444,2882,2020-08-28,490,13232.51,33504.43,"Bankruptcy, Foreclosure, Collection"
1883,8743,2883,2021-06-05,318,33342.73,34003.32,"Collection, Foreclosure"
1884,4419,2884,2021-01-28,826,4205.26,40305.83,"Foreclosure, Collection, Bankruptcy"
1885,9482,2885,2019-08-27,418,1449.08,34849.08,"Foreclosure, Collection, Late Payment"
1886,9097,2886,2023-08-03,678,31648.6,11567.86,Bankruptcy
1887,9204,2887,2020-09-03,462,42187.2,6658.67,"Late Payment, Collection, Bankruptcy"
1888,4229,2888,2023-01-16,844,13395.5,7848.6,"Collection, Late Payment, Bankruptcy"
1889,4923,2889,2021-05-11,688,4983.51,10420.11,"Late Payment, Collection, Bankruptcy, Foreclosure"
1890,7216,2890,2023-02-10,539,47515.84,38761.43,
1891,8994,2891,2020-11-04,567,15523.97,36615.18,"Foreclosure, Bankruptcy, Late Payment"
1892,4480,2892,2022-07-16,370,20327.85,8277.69,"Bankruptcy, Foreclosure, Collection, Late Payment"
1893,3153,2893,2021-07-30,344,48371.99,17580.21,"Collection, Foreclosure, Late Payment, Bankruptcy"
1894,4979,2894,2021-10-15,355,3369.42,45297.82,"Foreclosure, Bankruptcy, Collection, Late Payment"
1895,7124,2895,2021-08-09,766,8671.41,21710.23,
1896,4536,2896,2023-04-23,600,33135.25,33925.51,
1897,7748,2897,2021-08-31,618,43206.06,37245.32,
1898,5030,2898,2021-10-09,509,4760.55,13614.04,"Late Payment, Bankruptcy"
1899,5014,2899,2020-04-21,650,25630.85,36950.93,Collection
1900,5298,2900,2020-12-25,611,35249.11,34144.08,
1901,4231,2901,2023-02-27,570,34568.02,14164.6,Bankruptcy
1902,5674,2902,2023-01-16,466,31998.86,46546.11,"Collection, Foreclosure, Late Payment"
1903,6273,2903,2019-09-12,633,45766.39,17062.51,"Bankruptcy, Collection"
1904,9001,2904,2019-05-27,651,43441.62,20070.13,
1905,9098,2905,2020-08-20,436,36521.06,23826.24,
1906,7971,2906,2021-08-12,847,39207.47,31553.21,
1907,4970,2907,2020-03-31,586,31082.85,46090.71,
1908,7988,2908,2022-05-20,528,20554.9,47188.76,
1909,5807,2909,2021-07-26,705,1804.45,27236.93,
1910,5257,2910,2020-03-27,387,47672.99,11392.21,"Late Payment, Bankruptcy"
1911,7684,2911,2022-08-21,540,49941.88,19470.89,
1912,5216,2912,2019-02-22,651,24873.27,49130.62,"Late Payment, Bankruptcy, Collection, Foreclosure"
1913,4596,2913,2019-02-18,624,24855.35,5328.16,"Bankruptcy, Collection"
1914,7362,2914,2023-02-25,611,23796.89,11489.11,"Collection, Bankruptcy"
1915,6321,2915,2023-06-07,452,8279.76,31424.39,
1916,6167,2916,2019-02-27,463,14836.22,42812.91,"Bankruptcy, Collection, Late Payment"
1917,7762,2917,2023-01-17,658,35156.23,42473.72,"Collection, Bankruptcy, Late Payment, Foreclosure"
1918,7402,2918,2020-01-19,586,38884.84,31174.32,"Bankruptcy, Late Payment"
1919,6377,2919,2018-12-12,761,32172.7,6922.47,Bankruptcy
1920,6096,2920,2018-12-21,516,38612.58,30987.51,Foreclosure
1921,8770,2921,2022-01-23,842,31681.4,48455.13,"Foreclosure, Late Payment"
1922,6240,2922,2022-04-11,328,48205.04,37082.84,"Late Payment, Foreclosure, Collection, Bankruptcy"
1923,4793,2923,2020-12-18,778,16425.06,18067.56,"Bankruptcy, Collection, Late Payment, Foreclosure"
